SaleID,CustomerID,ProductID,Quantity,SaleDate,TotalAmount,SellerID
13154,1138,2037,4,2024-06-30,4328,3047
13155,1355,2022,2,2024-03-29,3872,3070
13156,2869,2027,1,2024-04-02,770,3026
13157,2094,2002,2,2024-05-18,2300,3058
13158,1811,2022,1,2024-02-29,628,3073
13159,2606,2053,1,2024-03-08,591,3051
13160,2507,2017,2,2024-03-18,2778,3088
13161,2744,2056,1,2024-02-15,1595,3052
13162,1712,2084,1,2024-02-07,1915,3094
13163,1059,2088,4,2024-07-07,7672,3016
13164,1771,2031,3,2024-01-17,2493,3048
13165,1389,2043,2,2024-03-06,2668,3027
13166,2877,2072,4,2024-07-18,5752,3033
13167,2375,2053,4,2024-02-05,1996,3023
13168,1846,2005,2,2024-03-14,1898,3045
13169,1869,2002,1,2024-01-07,722,3083
13170,1339,2059,2,2024-08-15,1540,3100
13171,2701,2004,3,2024-01-16,5322,3083
13172,1757,2099,3,2024-01-14,5016,3022
13173,1596,2034,2,2024-03-20,3122,3042
13174,1436,2067,4,2024-01-25,1904,3033
13175,2474,2084,2,2024-04-14,2242,3010
13176,1377,2073,3,2024-01-04,4566,3047
13177,2983,2006,2,2024-06-05,998,3096
13178,1391,2058,1,2024-05-06,770,3079
13179,1481,2047,2,2024-02-25,2668,3039
13180,1821,2005,4,2024-01-06,6240,3046
13181,1114,2061,1,2024-05-08,214,3072
13182,2770,2056,3,2024-06-15,4575,3051
13183,1774,2035,2,2024-05-08,928,3025
13184,2927,2095,4,2024-04-24,1904,3082
13185,1172,2013,4,2024-08-19,7736,3015
13186,1018,2026,3,2024-07-09,2232,3058
13187,1235,2086,2,2024-02-26,2064,3059
13188,2334,2096,4,2024-07-13,5944,3026
13189,2919,2064,1,2024-03-05,1623,3041
13190,2693,2079,2,2024-03-05,3872,3044
13191,1723,2011,3,2024-04-12,3873,3085
13192,1281,2062,1,2024-01-21,769,3022
13193,1831,2080,2,2024-08-24,3352,3098
13194,2220,2047,4,2024-06-06,5516,3037
13195,2139,2070,3,2024-08-11,3378,3014
13196,2421,2075,3,2024-02-02,2208,3004
13197,2696,2058,2,2024-06-24,2808,3024
13198,2691,2010,3,2024-01-22,4917,3066
13199,2587,2016,1,2024-08-09,1150,3063
13200,1418,2012,2,2024-06-30,1538,3065
13201,1284,2071,1,2024-04-19,831,3066
13202,1585,2091,3,2024-01-04,5745,3013
13203,2352,2088,3,2024-08-02,576,3027
13204,2365,2050,3,2024-07-01,1164,3081
13205,1622,2015,1,2024-06-20,744,3017
13206,2822,2059,3,2024-08-04,3690,3069
13207,1221,2070,2,2024-05-19,2876,3088
13208,1009,2062,4,2024-07-27,5320,3057
13209,2933,2083,2,2024-07-25,3906,3072
13210,2106,2072,4,2024-03-14,3156,3073
13211,1832,2062,3,2024-08-14,1605,3018
13212,2318,2100,2,2024-04-28,2176,3016
13213,1375,2050,1,2024-06-28,1095,3051
13214,1534,2077,4,2024-04-02,6380,3096
13215,2439,2054,1,2024-07-22,1934,3040
13216,2123,2054,4,2024-03-05,5616,3039
13217,2706,2097,3,2024-03-05,2028,3056
13218,1702,2096,2,2024-01-10,1578,3054
13219,2642,2028,4,2024-05-25,532,3044
13220,1832,2051,2,2024-02-16,3102,3046
13221,2994,2074,4,2024-03-06,5476,3032
13222,1777,2033,4,2024-02-18,3272,3048
13223,2406,2001,3,2024-07-18,1605,3061
13224,2887,2085,4,2024-01-22,3184,3066
13225,1940,2069,1,2024-03-26,1881,3038
13226,2528,2001,4,2024-01-26,4504,3043
13227,1447,2055,4,2024-08-05,6556,3004
13228,1680,2085,4,2024-05-16,7536,3005
13229,1344,2089,3,2024-05-28,5745,3058
13230,1425,2084,2,2024-04-04,952,3037
13231,1625,2045,2,2024-07-09,3762,3026
13232,2864,2073,3,2024-04-16,2028,3009
13233,1306,2080,1,2024-05-13,244,3015
13234,1148,2092,1,2024-01-14,722,3088
13235,1849,2040,3,2024-06-09,5754,3088
13236,1732,2061,2,2024-03-11,1754,3099
13237,1454,2036,1,2024-05-31,464,3089
13238,1938,2024,3,2024-07-19,5808,3026
13239,1033,2080,2,2024-03-15,3768,3063
13240,2756,2014,1,2024-04-29,1953,3087
13241,2525,2098,1,2024-08-02,789,3070
13242,2343,2088,3,2024-04-21,609,3027
13243,2721,2075,2,2024-02-20,3906,3054
13244,2217,2100,1,2024-05-09,770,3083
13245,2897,2001,3,2024-05-22,3612,3031
13246,2204,2047,1,2024-06-11,796,3032
13247,2891,2076,2,2024-02-05,2852,3002
13248,1984,2021,4,2024-04-27,4160,3018
13249,2542,2073,1,2024-08-07,656,3028
13250,1391,2039,2,2024-06-15,306,3071
13251,2545,2003,1,2024-08-23,1561,3087
13252,1357,2016,4,2024-01-04,4572,3100
13253,1573,2068,4,2024-07-10,2208,3088
13254,1464,2026,1,2024-07-20,1796,3092
13255,1930,2054,3,2024-01-06,4584,3025
13256,2699,2013,1,2024-07-03,899,3039
13257,1099,2061,2,2024-06-06,306,3049
13258,1148,2020,3,2024-04-19,1968,3004
13259,1570,2083,2,2024-04-08,3906,3052
13260,1727,2027,2,2024-08-22,2242,3083
13261,2340,2002,3,2024-07-20,4584,3068
13262,2002,2010,4,2024-05-01,812,3057
13263,2206,2060,2,2024-04-26,3768,3013
13264,2571,2089,1,2024-04-05,1560,3065
13265,1303,2019,4,2024-08-21,2184,3063
13266,2582,2015,4,2024-08-21,5752,3098
13267,2623,2047,3,2024-03-07,5754,3071
13268,1004,2024,1,2024-04-29,938,3025
13269,1778,2016,1,2024-08-05,1525,3023
13270,1107,2081,4,2024-01-15,1364,3030
13271,1075,2060,2,2024-01-17,3050,3061
13272,2064,2080,2,2024-08-06,1488,3007
13273,1639,2082,1,2024-01-18,949,3054
13274,1695,2049,4,2024-04-24,1856,3017
13275,2143,2004,4,2024-05-26,5944,3097
13276,1073,2066,4,2024-03-16,4328,3060
13277,1552,2049,3,2024-03-28,4653,3066
13278,2228,2031,1,2024-07-15,1291,3038
13279,1977,2066,1,2024-05-31,1404,3013
13280,1096,2054,2,2024-03-31,2778,3052
13281,2303,2002,2,2024-02-17,3774,3052
13282,2167,2061,1,2024-06-06,272,3032
13283,2139,2015,1,2024-01-15,1639,3086
13284,2500,2060,2,2024-06-23,3190,3009
13285,1884,2043,1,2024-05-02,535,3017
13286,2157,2093,2,2024-08-17,2300,3082
13287,2192,2098,1,2024-05-06,1551,3040
13288,2938,2040,3,2024-06-20,2310,3091
13289,2269,2096,3,2024-04-07,3690,3075
13290,1277,2085,4,2024-06-03,812,3054
13291,2999,2030,1,2024-03-24,899,3054
13292,1259,2063,2,2024-07-10,1742,3028
13293,1046,2024,1,2024-02-10,476,3072
13294,1346,2044,1,2024-04-05,388,3050
13295,1847,2014,4,2024-03-08,5408,3018
13296,1895,2028,2,2024-01-05,2242,3013
13297,2261,2014,1,2024-02-22,566,3033
13298,2077,2056,2,2024-05-01,2808,3015
13299,2172,2034,1,2024-05-15,214,3086
13300,2723,2078,4,2024-01-22,976,3038
13301,2557,2089,2,2024-04-15,2660,3094
13302,2114,2012,1,2024-01-07,899,3006
13303,1233,2056,3,2024-05-29,2307,3045
13304,2751,2061,2,2024-02-15,1538,3059
13305,2905,2061,4,2024-01-30,1364,3098
13306,1051,2040,3,2024-05-05,3450,3083
13307,1665,2020,2,2024-04-10,2738,3097
13308,2860,2042,2,2024-05-23,952,3078
13309,2652,2007,2,2024-03-19,3872,3048
13310,2418,2079,2,2024-05-12,1352,3041
13311,2238,2073,1,2024-03-07,1791,3083
13312,1451,2068,1,2024-01-23,1918,3079
13313,2363,2031,2,2024-07-07,1104,3074
13314,1351,2087,4,2024-03-14,976,3055
13315,1649,2070,1,2024-01-05,1352,3061
13316,2309,2092,2,2024-05-30,2778,3002
13317,2957,2076,2,2024-07-25,1472,3002
13318,1878,2047,4,2024-03-22,6652,3085
13319,1583,2051,4,2024-01-25,4400,3076
13320,1245,2058,4,2024-01-08,2888,3010
13321,1550,2022,3,2024-08-10,3246,3076
13322,1728,2024,2,2024-05-28,2474,3039
13323,1639,2034,4,2024-01-02,4128,3002
13324,1584,2063,2,2024-01-22,1754,3065
13325,1226,2060,1,2024-03-12,877,3066
13326,1827,2019,2,2024-03-27,2972,3087
13327,1441,2024,2,2024-08-11,1070,3092
13328,2498,2064,3,2024-03-12,3300,3081
13329,2468,2020,1,2024-03-08,1426,3052
13330,2820,2098,1,2024-03-04,534,3085
13331,1412,2027,3,2024-04-03,4314,3044
13332,1814,2058,4,2024-01-19,2976,3034
13333,1246,2044,4,2024-05-07,7164,3073
13334,1583,2093,2,2024-03-27,2704,3081
13335,2731,2065,3,2024-03-22,4683,3045
13336,1500,2046,4,2024-06-29,1232,3032
13337,1982,2100,1,2024-08-08,530,3005
13338,2975,2054,3,2024-03-27,4002,3078
13339,1550,2039,4,2024-04-06,7164,3089
13340,1117,2007,1,2024-02-21,1352,3086
13341,2774,2054,3,2024-06-23,3114,3063
13342,2388,2043,2,2024-03-22,2660,3069
13343,2938,2020,2,2024-06-30,2876,3054
13344,1204,2084,1,2024-06-20,214,3038
13345,1351,2025,4,2024-04-06,1856,3009
13346,1319,2043,4,2024-05-14,2264,3061
13347,2383,2085,3,2024-04-24,4314,3095
13348,2541,2073,1,2024-04-01,214,3021
13349,1940,2027,4,2024-01-01,6688,3036
13350,1489,2092,2,2024-03-03,384,3001
13351,2693,2025,1,2024-08-18,1918,3022
13352,1107,2036,2,2024-08-13,1662,3087
13353,2764,2098,1,2024-06-15,1204,3087
13354,1654,2066,3,2024-01-19,2613,3015
13355,2850,2009,4,2024-01-31,5408,3046
13356,1172,2083,4,2024-03-17,5944,3065
13357,2682,2079,4,2024-04-30,4572,3006
13358,1519,2053,2,2024-01-24,306,3040
13359,2879,2021,4,2024-03-09,6088,3035
13360,2889,2050,1,2024-08-02,1305,3081
13361,1958,2016,2,2024-07-29,1876,3061
13362,1813,2066,3,2024-07-11,1224,3023
13363,1528,2026,2,2024-06-09,428,3020
13364,1320,2044,3,2024-02-28,4683,3028
13365,2061,2029,2,2024-04-23,2394,3037
13366,1499,2097,4,2024-06-09,768,3082
13367,2689,2098,3,2024-06-08,642,3007
13368,1265,2046,4,2024-07-05,532,3049
13369,2719,2091,2,2024-08-07,2758,3084
13370,2692,2071,3,2024-04-10,4989,3024
13371,2673,2049,1,2024-06-17,676,3080
13372,1908,2015,1,2024-01-12,1953,3013
13373,1402,2017,2,2024-07-19,266,3092
13374,1987,2009,3,2024-04-28,5661,3007
13375,1602,2077,1,2024-05-18,1197,3015
13376,1952,2032,4,2024-04-06,2208,3087
13377,1218,2066,4,2024-05-26,272,3023
13378,1330,2059,2,2024-06-30,278,3095
13379,1186,2032,4,2024-02-26,1364,3069
13380,2405,2084,4,2024-02-11,7548,3091
13381,1209,2043,4,2024-04-07,7184,3060
13382,2587,2083,1,2024-07-17,552,3010
13383,1288,2091,3,2024-01-31,2208,3051
13384,1088,2100,2,2024-06-28,2394,3064
13385,2003,2059,3,2024-01-02,1638,3071
13386,2968,2030,3,2024-07-29,2697,3056
13387,1136,2011,3,2024-06-14,417,3032
13388,1158,2080,1,2024-02-01,552,3023
13389,1794,2026,4,2024-05-17,7164,3054
13390,1920,2094,2,2024-04-14,616,3073
13391,1155,2002,3,2024-05-15,1590,3093
13392,2487,2034,4,2024-08-05,3596,3091
13393,1220,2041,1,2024-08-09,1220,3085
13394,2483,2086,3,2024-03-15,399,3070
13395,2191,2031,4,2024-04-14,3752,3090
13396,1322,2063,1,2024-05-27,1918,3084
13397,1691,2055,4,2024-05-27,7660,3061
13398,1841,2061,2,2024-05-06,3056,3079
13399,2586,2085,4,2024-01-09,612,3020
13400,2837,2036,4,2024-07-18,4328,3053
13401,1512,2040,2,2024-01-15,3056,3015
13402,1087,2023,2,2024-08-13,1132,3029
13403,2569,2026,4,2024-08-03,6100,3070
13404,1275,2018,2,2024-04-06,1488,3080
13405,1141,2079,4,2024-04-14,7524,3065
13406,2742,2034,3,2024-08-20,2232,3062
13407,2760,2086,4,2024-08-24,6492,3070
13408,1625,2028,1,2024-03-03,1197,3016
13409,2814,2049,2,2024-08-19,136,3054
13410,1916,2064,3,2024-08-06,1968,3097
13411,1353,2071,2,2024-01-21,952,3007
13412,2029,2063,2,2024-01-05,2164,3060
13413,1382,2062,2,2024-05-04,2286,3010
13414,2748,2042,1,2024-06-11,1150,3053
13415,2792,2024,1,2024-03-25,871,3008
13416,2358,2035,4,2024-07-14,5752,3085
13417,1475,2077,1,2024-04-22,476,3090
13418,1928,2055,2,2024-06-24,2064,3037
13419,1030,2049,3,2024-03-20,636,3082
13420,2371,2077,3,2024-08-10,459,3004
13421,1922,2095,3,2024-08-05,4137,3084
13422,1594,2059,2,2024-07-08,2610,3083
13423,1493,2083,1,2024-04-25,1934,3097
13424,2772,2093,3,2024-06-11,3096,3023
13425,1495,2022,2,2024-07-16,3592,3009
13426,2880,2085,2,2024-04-06,3050,3038
13427,1388,2061,3,2024-01-21,5652,3045
13428,1873,2080,3,2024-03-20,4314,3045
13429,1835,2030,4,2024-08-26,3272,3018
13430,2277,2069,4,2024-02-08,5336,3046
13431,1630,2060,2,2024-06-10,1444,3002
13432,1939,2006,4,2024-08-21,4948,3048
13433,1030,2085,4,2024-04-30,1632,3017
13434,1623,2011,3,2024-05-03,3114,3016
13435,2936,2024,4,2024-05-22,4160,3045
13436,2790,2092,2,2024-01-06,1256,3048
13437,2735,2079,3,2024-07-12,576,3024
13438,1807,2051,4,2024-08-03,6492,3095
13439,1342,2019,4,2024-02-25,5336,3065
13440,2833,2050,4,2024-02-18,4572,3092
13441,2311,2081,1,2024-04-01,1805,3033
13442,2969,2003,4,2024-05-08,2944,3004
13443,2421,2003,4,2024-03-05,3272,3001
13444,2001,2092,2,2024-01-28,3768,3033
13445,2533,2031,4,2024-04-09,4152,3074
13446,2961,2047,1,2024-05-27,601,3062
13447,1244,2008,3,2024-06-24,5802,3003
13448,1221,2017,4,2024-03-12,3324,3045
13449,2180,2099,4,2024-03-05,4128,3021
13450,2407,2100,2,2024-08-05,3326,3064
13451,2772,2091,4,2024-02-20,7524,3073
13452,2344,2045,4,2024-06-19,3796,3057
13453,1373,2097,4,2024-02-18,4600,3040
13454,1531,2060,4,2024-06-01,768,3062
13455,1215,2075,3,2024-03-14,5028,3043
13456,1367,2021,2,2024-07-22,1202,3088
13457,1114,2070,3,2024-06-17,4653,3046
13458,2224,2021,1,2024-07-17,1934,3072
13459,1025,2058,4,2024-07-10,3752,3024
13460,1934,2055,1,2024-07-07,1796,3024
13461,2145,2028,3,2024-01-12,2631,3010
13462,2766,2081,1,2024-08-26,1237,3099
13463,1611,2082,4,2024-04-13,812,3068
13464,1858,2075,1,2024-03-21,1915,3057
13465,2027,2046,3,2024-07-15,816,3044
13466,1898,2044,4,2024-05-06,4880,3073
13467,1773,2089,2,2024-01-14,3872,3075
13468,1445,2094,3,2024-02-03,2232,3048
13469,2278,2025,4,2024-02-17,2976,3077
13470,1020,2071,2,2024-03-01,1272,3027
13471,2228,2049,1,2024-07-27,1623,3030
13472,1806,2046,1,2024-02-04,1237,3046
13473,3000,2091,1,2024-04-28,673,3012
13474,2381,2090,4,2024-03-05,3752,3060
13475,1128,2063,1,2024-02-28,1291,3019
13476,1358,2077,1,2024-02-05,1150,3068
13477,2316,2088,2,2024-07-25,2876,3054
13478,2198,2012,2,2024-05-26,758,3034
13479,2757,2078,2,2024-02-11,2190,3087
13480,2379,2057,4,2024-03-09,7184,3090
13481,1881,2073,3,2024-05-26,636,3007
13482,2061,2064,1,2024-04-16,530,3082
13483,2334,2031,1,2024-02-08,1150,3042
13484,2685,2004,4,2024-03-09,4504,3068
13485,1917,2054,1,2024-06-28,1438,3053
13486,2628,2083,4,2024-01-12,7672,3008
13487,2606,2065,4,2024-03-23,3184,3022
13488,2108,2093,4,2024-06-23,812,3026
13489,1510,2006,3,2024-07-22,1773,3077
13490,1444,2065,4,2024-02-05,3596,3063
13491,2444,2089,3,2024-05-05,5016,3046
13492,2229,2091,3,2024-03-03,5808,3081
13493,2512,2022,1,2024-03-16,656,3044
13494,1779,2017,2,2024-03-22,424,3062
13495,2112,2059,3,2024-02-20,4917,3036
13496,1252,2029,3,2024-08-27,4056,3041
13497,2747,2067,2,2024-02-12,1578,3079
13498,2879,2017,3,2024-02-03,3450,3082
13499,2055,2002,2,2024-08-27,1444,3027
13500,2893,2032,1,2024-04-06,1334,3070
13501,1421,2022,4,2024-02-18,2704,3098
13502,2852,2097,2,2024-05-25,758,3041
13503,1061,2058,4,2024-05-04,5476,3005
13504,1579,2053,2,2024-07-07,3592,3057
13505,2250,2086,4,2024-02-26,5320,3076
13506,2949,2047,1,2024-04-02,534,3029
13507,2987,2004,3,2024-04-18,1164,3012
13508,2359,2038,1,2024-01-05,831,3025
13509,2863,2013,3,2024-08-04,2166,3034
13510,1579,2061,4,2024-01-24,3184,3075
13511,1640,2087,4,2024-08-08,848,3087
13512,1111,2064,3,2024-07-10,5373,3024
13513,1491,2077,2,2024-02-28,1312,3082
13514,2296,2084,1,2024-02-07,1150,3063
13515,2837,2033,2,2024-06-09,1898,3063
13516,1034,2098,4,2024-01-10,6688,3010
13517,1212,2038,1,2024-06-13,1663,3005
13518,2324,2029,1,2024-08-12,534,3095
13519,2397,2061,2,2024-08-02,2852,3089
13520,1125,2032,3,2024-05-05,609,3053
13521,2127,2011,3,2024-01-11,816,3081
13522,2742,2018,1,2024-01-24,744,3028
13523,2144,2045,3,2024-03-28,3660,3065
13524,2706,2021,4,2024-07-17,7744,3045
13525,2571,2012,2,2024-04-23,2286,3066
13526,1894,2020,2,2024-01-21,3122,3049
13527,1331,2007,2,2024-05-27,2164,3040
13528,2782,2091,1,2024-01-10,1126,3066
13529,2876,2071,1,2024-08-04,1330,3091
13530,2950,2002,3,2024-06-23,3114,3008
13531,2333,2043,2,2024-08-15,1312,3027
13532,2594,2097,4,2024-08-27,2136,3017
13533,1412,2021,4,2024-06-23,5944,3068
13534,2423,2029,2,2024-05-22,384,3044
13535,1934,2032,1,2024-06-20,1561,3031
13536,2330,2045,1,2024-08-19,1038,3005
13537,2677,2076,1,2024-08-19,769,3060
13538,2647,2077,4,2024-07-08,7220,3089
13539,2187,2059,2,2024-05-13,1538,3092
13540,2647,2003,4,2024-08-16,6204,3019
13541,1664,2039,2,2024-03-06,3278,3042
13542,2912,2051,4,2024-07-22,2624,3023
13543,2089,2008,4,2024-05-01,2704,3100
13544,2642,2046,3,2024-05-11,3429,3077
13545,2240,2066,4,2024-01-23,2512,3017
13546,1603,2006,2,2024-01-13,3190,3094
13547,2938,2058,4,2024-07-27,7548,3058
13548,2978,2041,3,2024-06-07,2019,3087
13549,1026,2079,3,2024-01-16,2208,3049
13550,1669,2054,2,2024-02-10,1092,3003
13551,1584,2076,3,2024-08-05,2310,3077
13552,2068,2041,3,2024-08-07,4917,3096
13553,2114,2048,1,2024-01-01,636,3045
13554,2157,2096,2,2024-04-20,1798,3035
13555,2185,2070,3,2024-01-12,3363,3002
13556,2768,2027,3,2024-08-16,459,3047
13557,1380,2047,3,2024-04-28,1224,3003
13558,2285,2077,2,2024-07-02,1662,3029
13559,2407,2023,1,2024-06-26,796,3074
13560,1369,2074,4,2024-01-20,2136,3020
13561,2135,2014,1,2024-07-12,899,3034
13562,2700,2061,2,2024-02-05,3762,3079
13563,2101,2067,2,2024-03-19,2852,3040
13564,1209,2076,2,2024-06-14,1754,3065
13565,2037,2025,4,2024-05-29,4788,3090
13566,2945,2065,2,2024-04-17,1472,3063
13567,2594,2096,1,2024-07-07,1404,3056
13568,2922,2024,3,2024-06-26,2028,3032
13569,2880,2053,3,2024-04-05,4680,3066
13570,2572,2073,2,2024-02-28,1636,3096
13571,1025,2050,2,2024-01-20,3246,3041
13572,1546,2001,4,2024-06-12,2136,3029
13573,2164,2039,3,2024-05-05,4917,3084
13574,1275,2074,4,2024-04-06,812,3087
13575,2394,2044,4,2024-05-22,5944,3051
13576,1874,2094,4,2024-03-02,7812,3012
13577,1222,2005,4,2024-08-25,5220,3044
13578,2061,2068,1,2024-05-10,1404,3010
13579,1875,2072,2,2024-04-02,952,3083
13580,2153,2080,2,2024-08-26,2758,3074
13581,2340,2065,4,2024-03-31,4600,3083
13582,2347,2079,4,2024-05-12,5320,3090
13583,2457,2088,1,2024-05-02,1663,3088
13584,1218,2015,4,2024-07-02,2208,3009
13585,2871,2050,1,2024-06-07,1560,3029
13586,2966,2006,1,2024-03-26,899,3029
13587,2272,2066,4,2024-06-11,1552,3092
13588,1111,2069,2,2024-04-27,1538,3061
13589,1816,2039,1,2024-07-17,341,3064
13590,2756,2098,2,2024-07-16,2080,3003
13591,1708,2096,2,2024-01-26,1540,3087
13592,1147,2029,1,2024-04-27,1525,3004
13593,2368,2093,3,2024-01-01,4575,3055
13594,2533,2088,1,2024-07-29,796,3014
13595,2529,2046,3,2024-01-07,1773,3077
13596,1552,2031,1,2024-06-12,1305,3028
13597,1134,2024,1,2024-03-16,1663,3063
13598,1464,2015,2,2024-07-30,2852,3039
13599,1864,2076,2,2024-03-27,3102,3064
13600,2215,2020,4,2024-06-01,2264,3060
13601,2187,2004,2,2024-04-03,2582,3020
13602,1456,2058,2,2024-07-05,3906,3028
13603,2085,2077,2,2024-03-01,1132,3096
13604,2029,2061,2,2024-01-29,2176,3014
13605,2061,2010,4,2024-04-04,5556,3077
13606,1460,2041,2,2024-01-18,3278,3075
13607,2241,2053,3,2024-02-10,2307,3058
13608,2761,2087,3,2024-05-26,732,3039
13609,2752,2071,4,2024-05-11,2264,3058
13610,1139,2076,2,2024-07-11,2076,3015
13611,1618,2048,3,2024-02-10,3300,3073
13612,2123,2015,1,2024-05-02,1486,3003
13613,1680,2007,3,2024-05-22,2166,3005
13614,1961,2072,2,2024-06-30,1488,3092
13615,2288,2071,3,2024-07-10,1497,3042
13616,1599,2043,1,2024-07-18,408,3015
13617,1596,2004,3,2024-05-22,2697,3003
13618,2248,2051,2,2024-07-25,266,3035
13619,1011,2071,1,2024-06-26,546,3007
13620,1327,2059,4,2024-08-18,5516,3094
13621,2722,2041,1,2024-01-22,153,3024
13622,2374,2061,3,2024-05-25,5388,3031
13623,1379,2030,4,2024-03-20,7524,3078
13624,2968,2018,1,2024-05-09,938,3080
13625,1231,2030,1,2024-02-05,272,3004
13626,2165,2007,1,2024-01-20,1426,3003
13627,1618,2052,2,2024-05-23,2200,3099
13628,1765,2048,4,2024-03-07,2512,3009
13629,2980,2023,4,2024-04-29,5220,3068
13630,1049,2037,1,2024-06-06,308,3083
13631,1451,2071,4,2024-02-24,4352,3088
13632,2799,2093,3,2024-03-06,4212,3060
13633,1491,2098,3,2024-08-14,4167,3011
13634,2229,2053,1,2024-01-26,1032,3079
13635,2893,2045,3,2024-07-03,642,3036
13636,2433,2049,1,2024-07-15,831,3095
13637,1407,2049,3,2024-05-09,5661,3072
13638,2075,2082,1,2024-02-25,1796,3002
13639,1175,2047,1,2024-07-30,133,3050
13640,2761,2025,4,2024-07-08,5476,3003
13641,2285,2091,4,2024-02-03,3080,3067
13642,1480,2027,1,2024-08-13,1082,3085
13643,2758,2012,4,2024-02-25,6244,3062
13644,1223,2023,4,2024-02-24,5320,3076
13645,1269,2017,2,2024-01-20,2852,3014
13646,1810,2044,3,2024-02-19,4458,3023
13647,1893,2071,4,2024-06-01,4816,3077
13648,1901,2024,1,2024-03-24,534,3016
13649,1919,2071,2,2024-06-01,3868,3081
13650,1318,2093,2,2024-02-22,3056,3018
13651,1385,2060,4,2024-05-21,6100,3013
13652,2610,2053,1,2024-07-06,770,3056
13653,1626,2092,1,2024-04-20,464,3090
13654,2243,2087,1,2024-08-23,214,3045
13655,2078,2074,1,2024-06-19,871,3040
13656,2224,2016,1,2024-08-22,1884,3031
13657,2908,2098,3,2024-07-08,1605,3081
13658,1643,2025,1,2024-08-18,68,3032
13659,2363,2066,1,2024-07-22,1100,3001
13660,1704,2050,3,2024-04-21,4683,3035
13661,2715,2069,4,2024-03-09,6704,3036
13662,2922,2078,2,2024-07-09,1070,3083
13663,1305,2095,3,2024-01-02,3450,3092
13664,2823,2040,2,2024-06-30,3906,3066
13665,2776,2006,2,2024-01-16,2738,3029
13666,2269,2064,3,2024-07-01,3873,3043
13667,1842,2028,1,2024-04-03,1528,3029
13668,2653,2009,2,2024-08-26,2778,3043
13669,2232,2006,1,2024-06-19,1095,3019
13670,2748,2017,4,2024-07-07,2944,3064
13671,1511,2040,3,2024-06-14,2367,3092
13672,2283,2099,2,2024-02-14,1538,3098
13673,2404,2076,1,2024-05-05,1791,3031
13674,1163,2045,2,2024-06-27,3548,3019
13675,1738,2082,4,2024-06-18,7524,3096
13676,1341,2043,4,2024-01-24,5616,3029
13677,1932,2098,2,2024-04-24,1256,3073
13678,2600,2046,3,2024-06-06,1428,3007
13679,2952,2063,4,2024-06-13,2136,3058
13680,2782,2001,1,2024-05-02,899,3076
13681,1530,2059,4,2024-06-29,3796,3060
13682,1034,2063,1,2024-07-09,877,3051
13683,2848,2079,2,2024-08-18,2758,3095
13684,1998,2018,1,2024-05-18,1560,3082
13685,1323,2086,2,2024-03-18,1104,3092
13686,2205,2082,4,2024-05-30,848,3050
13687,2987,2065,3,2024-04-26,1497,3021
13688,1347,2020,4,2024-03-20,4504,3009
13689,2730,2056,4,2024-02-19,5336,3034
13690,2216,2054,4,2024-03-25,6380,3034
13691,2603,2048,4,2024-07-01,1516,3047
13692,1721,2100,3,2024-07-01,1428,3024
13693,2902,2054,4,2024-01-04,4880,3080
13694,2703,2089,1,2024-08-12,133,3028
13695,2270,2016,3,2024-06-30,1137,3046
13696,1245,2020,3,2024-03-01,3990,3051
13697,1678,2047,1,2024-04-20,1389,3099
13698,2832,2097,2,2024-03-18,1346,3006
13699,1915,2007,4,2024-03-23,6380,3063
13700,1723,2023,3,2024-05-12,4056,3053
13701,2004,2075,4,2024-04-09,1552,3064
13702,1133,2033,4,2024-08-10,6492,3052
13703,2221,2040,1,2024-08-24,1551,3060
13704,1910,2005,1,2024-05-25,1915,3041
13705,2371,2045,1,2024-06-20,1305,3011
13706,1049,2041,4,2024-01-31,6688,3004
13707,2088,2008,3,2024-04-28,1224,3014
13708,2648,2081,3,2024-04-03,2697,3013
13709,2892,2082,2,2024-05-28,2242,3015
13710,2721,2050,4,2024-06-23,3324,3008
13711,2128,2091,2,2024-01-30,3044,3088
13712,2955,2031,2,2024-02-24,2704,3011
13713,1213,2004,2,2024-04-14,816,3099
13714,2541,2066,2,2024-07-14,3190,3089
13715,1119,2056,2,2024-07-15,2876,3023
13716,1856,2005,4,2024-02-10,6652,3007
13717,1761,2081,1,2024-06-21,1884,3069
13718,1679,2054,2,2024-03-14,928,3032
13719,1895,2096,3,2024-08-06,1638,3092
13720,2266,2093,4,2024-07-26,7744,3044
13721,1280,2080,2,2024-06-06,136,3003
13722,1424,2001,3,2024-03-17,2847,3094
13723,1363,2076,2,2024-08-15,1202,3044
13724,2021,2083,1,2024-03-25,212,3069
13725,2774,2073,4,2024-06-21,7164,3051
13726,2330,2061,1,2024-04-13,1561,3061
13727,2741,2007,3,2024-06-21,5661,3051
13728,2510,2030,2,2024-03-19,2300,3033
13729,1314,2015,1,2024-07-30,769,3020
13730,2537,2004,1,2024-03-24,676,3030
13731,2707,2063,2,2024-06-21,2876,3044
13732,2191,2070,4,2024-07-01,2364,3086
13733,2418,2038,3,2024-07-05,3363,3086
13734,1770,2047,4,2024-05-12,1364,3029
13735,2087,2060,3,2024-05-03,1803,3021
13736,1272,2099,3,2024-02-01,576,3082
13737,2061,2002,1,2024-01-06,1936,3053
13738,2040,2069,2,2024-04-03,3582,3011
13739,2790,2008,4,2024-01-26,3272,3010
13740,1343,2051,1,2024-02-06,139,3035
